# confusable-homoglyphs 3.3.1
2E27	2E27	COMMON
2E28	2E28	COMMON
2E29	2E29	COMMON
2E2A	2E2E	COMMON
2E2F	2E2F	COMMON
2E30	2E39	COMMON
2E3A	2E3B	COMMON
2E3C	2E3F	COMMON
2E40	2E40	COMMON
2E41	2E41	COMMON
2E42	2E42	COMMON
2E43	2E4F	COMMON
2E50	2E51	COMMON
2E52	2E54	COMMON
2E55	2E55	COMMON
2E56	2E56	COMMON
2E57	2E57	COMMON
2E58	2E58	COMMON
2E59	2E59	COMMON
2E5A	2E5A	COMMON
2E5B	2E5B	COMMON
2E5C	2E5C	COMMON
2E5D	2E5D	COMMON
2E80	2E99	HAN
2E9B	2EF3	HAN
2F00	2FD5	HAN
2FF0	2FFF	COMMON
3000	3000	COMMON
3001	3003	COMMON
3004	3004	COMMON
3005	3005	HAN
3006	3006	COMMON
3007	3007	HAN
3008	3008	COMMON
3009	3009	COMMON
300A	300A	COMMON
300B	300B	COMMON
300C	300C	COMMON
300D	300D	COMMON
300E	300E	COMMON
300F	300F	COMMON
3010	3010	COMMON
3011	3011	COMMON
3012	3013	COMMON
3014	3014	COMMON
3015	3015	COMMON
3016	3016	COMMON
3017	3017	COMMON
3018	3018	COMMON
3019	3019	COMMON
301A	301A	COMMON
301B	301B	COMMON
301C	301C	COMMON
301D	301D	COMMON
301E	301F	COMMON
3020	3020	COMMON
3021	3029	HAN
302A	302D	INHERITED
302E	302F	HANGUL
3030	3030	COMMON
3031	3035	COMMON
3036	3037	COMMON
3038	303A	HAN
303B	303B	HAN
303C	303C	COMMON
303D	303D	COMMON
303E	303F	COMMON
3041	3096	HIRAGANA
3099	309A	INHERITED
309B	309C	COMMON
309D	309E	HIRAGANA
309F	309F	HIRAGANA
30A0	30A0	COMMON
30A1	30FA	KATAKANA
30FB	30FB	COMMON
30FC	30FC	COMMON
30FD	30FE	KATAKANA
30FF	30FF	KATAKANA
3105	312F	BOPOMOFO
3131	318E	HANGUL
3190	3191	COMMON
3192	3195	COMMON
3196	319F	COMMON
31A0	31BF	BOPOMOFO
31C0	31E3	COMMON
31EF	31EF	COMMON
31F0	31FF	KATAKANA
3200	321E	HANGUL
3220	3229	COMMON
322A	3247	COMMON
3248	324F	COMMON
3250	3250	COMMON
3251	325F	COMMON
3260	327E	HANGUL
327F	327F	COMMON
3280	3289	COMMON
328A	32B0	COMMON
32B1	32BF	COMMON
32C0	32CF	COMMON
32D0	32FE	KATAKANA
32FF	32FF	COMMON
3300	3357	KATAKANA
3358	33FF	COMMON
3400	4DBF	HAN
4DC0	4DFF	COMMON
4E00	9FFF	HAN
A000	A014	YI
A015	A015	YI
A016	A48C	YI
A490	A4C6	YI
A4D0	A4F7	LISU
A4F8	A4FD	LISU
A4FE	A4FF	LISU
A500	A60B	VAI
A60C	A60C	VAI
A60D	A60F	VAI
A610	A61F	VAI
A620	A629	VAI
A62A	A62B	VAI
A640	A66D	CYRILLIC
A66E	A66E	CYRILLIC
A66F	A66F	CYRILLIC
A670	A672	CYRILLIC
A673	A673	CYRILLIC
A674	A67D	CYRILLIC
A67E	A67E	CYRILLIC
A67F	A67F	CYRILLIC
A680	A69B	CYRILLIC
A69C	A69D	CYRILLIC
A69E	A69F	CYRILLIC
A6A0	A6E5	BAMUM
A6E6	A6EF	BAMUM
A6F0	A6F1	BAMUM
A6F2	A6F7	BAMUM
A700	A716	COMMON
A717	A71F	COMMON
A720	A721	COMMON
A722	A76F	LATIN
A770	A770	LATIN
A771	A787	LATIN
A788	A788	COMMON
A789	A78A	COMMON
A78B	A78E	LATIN
A78F	A78F	LATIN
A790	A7CA	LATIN
A7D0	A7D1	LATIN
A7D3	A7D3	LATIN
A7D5	A7D9	LATIN
A7F2	A7F4	LATIN
A7F5	A7F6	LATIN
A7F7	A7F7	LATIN
A7F8	A7F9	LATIN
A7FA	A7FA	LATIN
A7FB	A7FF	LATIN
A800	A801	SYLOTI_NAGRI
A802	A802	SYLOTI_NAGRI
A803	A805	SYLOTI_NAGRI
A806	A806	SYLOTI_NAGRI
A807	A80A	SYLOTI_NAGRI
A80B	A80B	SYLOTI_NAGRI
A80C	A822	SYLOTI_NAGRI
A823	A824	SYLOTI_NAGRI
A825	A826	SYLOTI_NAGRI
A827	A827	SYLOTI_NAGRI
A828	A82B	SYLOTI_NAGRI
A82C	A82C	SYLOTI_NAGRI
A830	A835	COMMON
A836	A837	COMMON
A838	A838	COMMON
A839	A839	COMMON
A840	A873	PHAGS_PA
A874	A877	PHAGS_PA
A880	A881	SAURASHTRA
A882	A8B3	SAURASHTRA
A8B4	A8C3	SAURASHTRA
A8C4	A8C5	SAURASHTRA
A8CE	A8CF	SAURASHTRA
A8D0	A8D9	SAURASHTRA
A8E0	A8F1	DEVANAGARI
A8F2	A8F7	DEVANAGARI
A8F8	A8FA	DEVANAGARI
A8FB	A8FB	DEVANAGARI
A8FC	A8FC	DEVANAGARI
A8FD	A8FE	DEVANAGARI
A8FF	A8FF	DEVANAGARI
A900	A909	KAYAH_LI
A90A	A925	KAYAH_LI
A926	A92D	KAYAH_LI
A92E	A92E	COMMON
A92F	A92F	KAYAH_LI
A930	A946	REJANG
A947	A951	REJANG
A952	A953	REJANG
A95F	A95F	REJANG
A960	A97C	HANGUL
A980	A982	JAVANESE
A983	A983	JAVANESE
A984	A9B2	JAVANESE
A9B3	A9B3	JAVANESE
A9B4	A9B5	JAVANESE
A9B6	A9B9	JAVANESE
A9BA	A9BB	JAVANESE
A9BC	A9BD	JAVANESE
A9BE	A9C0	JAVANESE
A9C1	A9CD	JAVANESE
A9CF	A9CF	COMMON
A9D0	A9D9	JAVANESE
A9DE	A9DF	JAVANESE
A9E0	A9E4	MYANMAR
A9E5	A9E5	MYANMAR
A9E6	A9E6	MYANMAR
A9E7	A9EF	MYANMAR
A9F0	A9F9	MYANMAR
A9FA	A9FE	MYANMAR
AA00	AA28	CHAM
AA29	AA2E	CHAM
AA2F	AA30	CHAM
AA31	AA32	CHAM
AA33	AA34	CHAM
AA35	AA36	CHAM
AA40	AA42	CHAM
AA43	AA43	CHAM
AA44	AA4B	CHAM
AA4C	AA4C	CHAM
AA4D	AA4D	CHAM
AA50	AA59	CHAM
AA5C	AA5F	CHAM
AA60	AA6F	MYANMAR
AA70	AA70	MYANMAR
AA71	AA76	MYANMAR
AA77	AA79	MYANMAR
AA7A	AA7A	MYANMAR
AA7B	AA7B	MYANMAR
AA7C	AA7C	MYANMAR
AA7D	AA7D	MYANMAR
AA7E	AA7F	MYANMAR
AA80	AAAF	TAI_VIET
AAB0	AAB0	TAI_VIET
AAB1	AAB1	TAI_VIET
AAB2	AAB4	TAI_VIET
AAB5	AAB6	TAI_VIET
AAB7	AAB8	TAI_VIET
AAB9	AABD	TAI_VIET
AABE	AABF	TAI_VIET
AAC0	AAC0	TAI_VIET
AAC1	AAC1	TAI_VIET
AAC2	AAC2	TAI_VIET
AADB	AADC	TAI_VIET
AADD	AADD	TAI_VIET
AADE	AADF	TAI_VIET
AAE0	AAEA	MEETEI_MAYEK
AAEB	AAEB	MEETEI_MAYEK
AAEC	AAED	MEETEI_MAYEK
AAEE	AAEF	MEETEI_MAYEK
AAF0	AAF1	MEETEI_MAYEK
AAF2	AAF2	MEETEI_MAYEK
AAF3	AAF4	MEETEI_MAYEK
AAF5	AAF5	MEETEI_MAYEK
AAF6	AAF6	MEETEI_MAYEK
AB01	AB06	ETHIOPIC
AB09	AB0E	ETHIOPIC
AB11	AB16	ETHIOPIC
AB20	AB26	ETHIOPIC
AB28	AB2E	ETHIOPIC
AB30	AB5A	LATIN
AB5B	AB5B	COMMON
AB5C	AB5F	LATIN
AB60	AB64	LATIN
AB65	AB65	GREEK
AB66	AB68	LATIN
AB69	AB69	LATIN
AB6A	AB6B	COMMON
AB70	ABBF	CHEROKEE
ABC0	ABE2	MEETEI_MAYEK
ABE3	ABE4	MEETEI_MAYEK
ABE5	ABE5	MEETEI_MAYEK
ABE6	ABE7	MEETEI_MAYEK
ABE8	ABE8	MEETEI_MAYEK
ABE9	ABEA	MEETEI_MAYEK
ABEB	ABEB	MEETEI_MAYEK
ABEC	ABEC	MEETEI_MAYEK
ABED	ABED	MEETEI_MAYEK
ABF0	ABF9	MEETEI_MAYEK
AC00	D7A3	HANGUL
D7B0	D7C6	HANGUL
D7CB	D7FB	HANGUL
F900	FA6D	HAN
FA70	FAD9	HAN
FB00	FB06	LATIN
FB13	FB17	ARMENIAN
FB1D	FB1D	HEBREW
FB1E	FB1E	HEBREW
FB1F	FB28	HEBREW
FB29	FB29	HEBREW
FB2A	FB36	HEBREW
FB38	FB3C	HEBREW
FB3E	FB3E	HEBREW
FB40	FB41	HEBREW
FB43	FB44	HEBREW
FB46	FB4F	HEBREW
FB50	FBB1	ARABIC
FBB2	FBC2	ARABIC
FBD3	FD3D	ARABIC
FD3E	FD3E	COMMON
FD3F	FD3F	COMMON
FD40	FD4F	ARABIC
FD50	FD8F	ARABIC
FD92	FDC7	ARABIC
FDCF	FDCF	ARABIC
FDF0	FDFB	ARABIC
FDFC	FDFC	ARABIC
FDFD	FDFF	ARABIC
FE00	FE0F	INHERITED
FE10	FE16	COMMON
FE17	FE17	COMMON
FE18	FE18	COMMON
FE19	FE19	COMMON
FE20	FE2D	INHERITED
FE2E	FE2F	CYRILLIC
FE30	FE30	COMMON
FE31	FE32	COMMON
FE33	FE34	COMMON
FE35	FE35	COMMON
FE36	FE36	COMMON
FE37	FE37	COMMON
FE38	FE38	COMMON
FE39	FE39	COMMON
FE3A	FE3A	COMMON
FE3B	FE3B	COMMON
FE3C	FE3C	COMMON
FE3D	FE3D	COMMON
FE3E	FE3E	COMMON
FE3F	FE3F	COMMON
FE40	FE40	COMMON
FE41	FE41	COMMON
FE42	FE42	COMMON
FE43	FE43	COMMON
FE44	FE44	COMMON
FE45	FE46	COMMON
FE47	FE47	COMMON
FE48	FE48	COMMON
FE49	FE4C	COMMON
FE4D	FE4F	COMMON
FE50	FE52	COMMON
FE54	FE57	COMMON
FE58	FE58	COMMON
FE59	FE59	COMMON
FE5A	FE5A	COMMON
FE5B	FE5B	COMMON
FE5C	FE5C	COMMON
FE5D	FE5D	COMMON
FE5E	FE5E	COMMON
FE5F	FE61	COMMON
FE62	FE62	COMMON
FE63	FE63	COMMON
FE64	FE66	COMMON
FE68	FE68	COMMON
FE69	FE69	COMMON
FE6A	FE6B	COMMON
FE70	FE74	ARABIC
FE76	FEFC	ARABIC
FEFF	FEFF	COMMON
FF01	FF03	COMMON
FF04	FF04	COMMON
FF05	FF07	COMMON
FF08	FF08	COMMON
FF09	FF09	COMMON
FF0A	FF0A	COMMON
FF0B	FF0B	COMMON
FF0C	FF0C	COMMON
FF0D	FF0D	COMMON
FF0E	FF0F	COMMON
FF10	FF19	COMMON
FF1A	FF1B	COMMON
FF1C	FF1E	COMMON
FF1F	FF20	COMMON
FF21	FF3A	LATIN
FF3B	FF3B	COMMON
FF3C	FF3C	COMMON
FF3D	FF3D	COMMON
FF3E	FF3E	COMMON
FF3F	FF3F	COMMON
FF40	FF40	COMMON
FF41	FF5A	LATIN
FF5B	FF5B	COMMON
FF5C	FF5C	COMMON
FF5D	FF5D	COMMON
FF5E	FF5E	COMMON
FF5F	FF5F	COMMON
FF60	FF60	COMMON
FF61	FF61	COMMON
FF62	FF62	COMMON
FF63	FF63	COMMON
FF64	FF65	COMMON
FF66	FF6F	KATAKANA
FF70	FF70	COMMON
FF71	FF9D	KATAKANA
FF9E	FF9F	COMMON
FFA0	FFBE	HANGUL
FFC2	FFC7	HANGUL
FFCA	FFCF	HANGUL
FFD2	FFD7	HANGUL
FFDA	FFDC	HANGUL
FFE0	FFE1	COMMON
FFE2	FFE2	COMMON
FFE3	FFE3	COMMON
FFE4	FFE4	COMMON
FFE5	FFE6	COMMON
FFE8	FFE8	COMMON
FFE9	FFEC	COMMON
FFED	FFEE	COMMON
FFF9	FFFB	COMMON
FFFC	FFFD	COMMON
10000	1000B	LINEAR_B
1000D	10026	LINEAR_B
10028	1003A	LINEAR_B
1003C	1003D	LINEAR_B
1003F	1004D	LINEAR_B
10050	1005D	LINEAR_B
10080	100FA	LINEAR_B
10100	10102	COMMON
10107	10133	COMMON
10137	1013F	COMMON
10140	10174	GREEK
10175	10178	GREEK
10179	10189	GREEK
1018A	1018B	GREEK
1018C	1018E	GREEK
10190	1019C	COMMON
101A0	101A0	GREEK
101D0	101FC	COMMON
101FD	101FD	INHERITED
10280	1029C	LYCIAN
102A0	102D0	CARIAN
102E0	102E0	INHERITED
102E1	102FB	COMMON
10300	1031F	OLD_ITALIC
10320	10323	OLD_ITALIC
1032D	1032F	OLD_ITALIC
10330	10340	GOTHIC
10341	10341	GOTHIC
10342	10349	GOTHIC
1034A	1034A	GOTHIC
10350	10375	OLD_PERMIC
10376	1037A	OLD_PERMIC
10380	1039D	UGARITIC
1039F	1039F	UGARITIC
103A0	103C3	OLD_PERSIAN
103C8	103CF	OLD_PERSIAN
103D0	103D0	OLD_PERSIAN
103D1	103D5	OLD_PERSIAN
10400	1044F	DESERET
10450	1047F	SHAVIAN
10480	1049D	OSMANYA
104A0	104A9	OSMANYA
104B0	104D3	OSAGE
104D8	104FB	OSAGE
10500	10527	ELBASAN
10530	10563	CAUCASIAN_ALBANIAN
1056F	1056F	CAUCASIAN_ALBANIAN
10570	1057A	VITHKUQI
1057C	1058A	VITHKUQI
1058C	10592	VITHKUQI
10594	10595	VITHKUQI
10597	105A1	VITHKUQI
105A3	105B1	VITHKUQI
105B3	105B9	VITHKUQI
105BB	105BC	VITHKUQI
10600	10736	LINEAR_A
10740	10755	LINEAR_A
10760	10767	LINEAR_A
10780	10785	LATIN
10787	107B0	LATIN
107B2	107BA	LATIN
10800	10805	CYPRIOT
10808	10808	CYPRIOT
1080A	10835	CYPRIOT
10837	10838	CYPRIOT
1083C	1083C	CYPRIOT
1083F	1083F	CYPRIOT
10840	10855	IMPERIAL_ARAMAIC
10857	10857	IMPERIAL_ARAMAIC
10858	1085F	IMPERIAL_ARAMAIC
10860	10876	PALMYRENE
10877	10878	PALMYRENE
10879	1087F	PALMYRENE
10880	1089E	NABATAEAN
108A7	108AF	NABATAEAN
108E0	108F2	HATRAN
108F4	108F5	HATRAN
108FB	108FF	HATRAN
10900	10915	PHOENICIAN
10916	1091B	PHOENICIAN
1091F	1091F	PHOENICIAN
10920	10939	LYDIAN
1093F	1093F	LYDIAN
10980	1099F	MEROITIC_HIEROGLYPHS
109A0	109B7	MEROITIC_CURSIVE
109BC	109BD	MEROITIC_CURSIVE
109BE	109BF	MEROITIC_CURSIVE
109C0	109CF	MEROITIC_CURSIVE
109D2	109FF	MEROITIC_CURSIVE
10A00	10A00	KHAROSHTHI
10A01	10A03	KHAROSHTHI
10A05	10A06	KHAROSHTHI
10A0C	10A0F	KHAROSHTHI
10A10	10A13	KHAROSHTHI
10A15	10A17	KHAROSHTHI
10A19	10A35	KHAROSHTHI
10A38	10A3A	KHAROSHTHI
10A3F	10A3F	KHAROSHTHI
10A40	10A48	KHAROSHTHI
10A50	10A58	KHAROSHTHI
10A60	10A7C	OLD_SOUTH_ARABIAN
10A7D	10A7E	OLD_SOUTH_ARABIAN
10A7F	10A7F	OLD_SOUTH_ARABIAN
10A80	10A9C	OLD_NORTH_ARABIAN
10A9D	10A9F	OLD_NORTH_ARABIAN
10AC0	10AC7	MANICHAEAN
10AC8	10AC8	MANICHAEAN
10AC9	10AE4	MANICHAEAN
10AE5	10AE6	MANICHAEAN
10AEB	10AEF	MANICHAEAN
10AF0	10AF6	MANICHAEAN
10B00	10B35	AVESTAN
10B39	10B3F	AVESTAN
10B40	10B55	INSCRIPTIONAL_PARTHIAN
10B58	10B5F	INSCRIPTIONAL_PARTHIAN
10B60	10B72	INSCRIPTIONAL_PAHLAVI
10B78	10B7F	INSCRIPTIONAL_PAHLAVI
10B80	10B91	PSALTER_PAHLAVI
10B99	10B9C	PSALTER_PAHLAVI
10BA9	10BAF	PSALTER_PAHLAVI
10C00	10C48	OLD_TURKIC
10C80	10CB2	OLD_HUNGARIAN
10CC0	10CF2	OLD_HUNGARIAN
10CFA	10CFF	OLD_HUNGARIAN
10D00	10D23	HANIFI_ROHINGYA
10D24	10D27	HANIFI_ROHINGYA
10D30	10D39	HANIFI_ROHINGYA
10E60	10E7E	ARABIC
10E80	10EA9	YEZIDI
10EAB	10EAC	YEZIDI
10EAD	10EAD	YEZIDI
10EB0	10EB1	YEZIDI
10EFD	10EFF	ARABIC
10F00	10F1C	OLD_SOGDIAN
10F1D	10F26	OLD_SOGDIAN
10F27	10F27	OLD_SOGDIAN
10F30	10F45	SOGDIAN
10F46	10F50	SOGDIAN
10F51	10F54	SOGDIAN
10F55	10F59	SOGDIAN
10F70	10F81	OLD_UYGHUR
10F82	10F85	OLD_UYGHUR
10F86	10F89	OLD_UYGHUR
10FB0	10FC4	CHORASMIAN
10FC5	10FCB	CHORASMIAN
10FE0	10FF6	ELYMAIC
11000	11000	BRAHMI
11001	11001	BRAHMI
11002	11002	BRAHMI
11003	11037	BRAHMI
11038	11046	BRAHMI
11047	1104D	BRAHMI
11052	11065	BRAHMI
11066	1106F	BRAHMI
11070	11070	BRAHMI
11071	11072	BRAHMI
11073	11074	BRAHMI
11075	11075	BRAHMI
1107F	1107F	BRAHMI
11080	11081	KAITHI
11082	11082	KAITHI
11083	110AF	KAITHI
110B0	110B2	KAITHI
110B3	110B6	KAITHI
110B7	110B8	KAITHI
110B9	110BA	KAITHI
110BB	110BC	KAITHI
110BD	110BD	KAITHI
110BE	110C1	KAITHI
110C2	110C2	KAITHI
110CD	110CD	KAITHI
110D0	110E8	SORA_SOMPENG
110F0	110F9	SORA_SOMPENG
11100	11102	CHAKMA
11103	11126	CHAKMA
11127	1112B	CHAKMA
1112C	1112C	CHAKMA
1112D	11134	CHAKMA
11136	1113F	CHAKMA
11140	11143	CHAKMA
11144	11144	CHAKMA
11145	11146	CHAKMA
11147	11147	CHAKMA
11150	11172	MAHAJANI
11173	11173	MAHAJANI
11174	11175	MAHAJANI
11176	11176	MAHAJANI
11180	11181	SHARADA
11182	11182	SHARADA
11183	111B2	SHARADA
111B3	111B5	SHARADA
111B6	111BE	SHARADA
111BF	111C0	SHARADA
111C1	111C4	SHARADA
111C5	111C8	SHARADA
111C9	111CC	SHARADA
111CD	111CD	SHARADA
111CE	111CE	SHARADA
111CF	111CF	SHARADA
111D0	111D9	SHARADA
111DA	111DA	SHARADA
111DB	111DB	SHARADA
111DC	111DC	SHARADA
111DD	111DF	SHARADA
111E1	111F4	SINHALA
11200	11211	KHOJKI
11213	1122B	KHOJKI
1122C	1122E	KHOJKI
1122F	11231	KHOJKI
11232	11233	KHOJKI
11234	11234	KHOJKI
11235	11235	KHOJKI
11236	11237	KHOJKI
11238	1123D	KHOJKI
1123E	1123E	KHOJKI
1123F	11240	KHOJKI
11241	11241	KHOJKI
11280	11286	MULTANI
11288	11288	MULTANI
1128A	1128D	MULTANI
1128F	1129D	MULTANI
1129F	112A8	MULTANI
112A9	112A9	MULTANI
112B0	112DE	KHUDAWADI
112DF	112DF	KHUDAWADI
112E0	112E2	KHUDAWADI
112E3	112EA	KHUDAWADI
112F0	112F9	KHUDAWADI
11300	11301	GRANTHA
11302	11303	GRANTHA
11305	1130C	GRANTHA
1130F	11310	GRANTHA
11313	11328	GRANTHA
1132A	11330	GRANTHA
11332	11333	GRANTHA
11335	11339	GRANTHA
1133B	1133B	INHERITED
1133C	1133C	GRANTHA
1133D	1133D	GRANTHA
1133E	1133F	GRANTHA
11340	11340	GRANTHA
11341	11344	GRANTHA
11347	11348	GRANTHA
1134B	1134D	GRANTHA
11350	11350	GRANTHA
11357	11357	GRANTHA
1135D	11361	GRANTHA
11362	11363	GRANTHA
11366	1136C	GRANTHA
11370	11374	GRANTHA
11400	11434	NEWA
11435	11437	NEWA
11438	1143F	NEWA
11440	11441	NEWA
11442	11444	NEWA
11445	11445	NEWA
11446	11446	NEWA
11447	1144A	NEWA
1144B	1144F	NEWA
11450	11459	NEWA
1145A	1145B	NEWA
1145D	1145D	NEWA
1145E	1145E	NEWA
1145F	11461	NEWA
11480	114AF	TIRHUTA
114B0	114B2	TIRHUTA
114B3	114B8	TIRHUTA
114B9	114B9	TIRHUTA
114BA	114BA	TIRHUTA
114BB	114BE	TIRHUTA
114BF	114C0	TIRHUTA
114C1	114C1	TIRHUTA
114C2	114C3	TIRHUTA
114C4	114C5	TIRHUTA
114C6	114C6	TIRHUTA
114C7	114C7	TIRHUTA
114D0	114D9	TIRHUTA
11580	115AE	SIDDHAM
115AF	115B1	SIDDHAM
115B2	115B5	SIDDHAM
115B8	115BB	SIDDHAM
115BC	115BD	SIDDHAM
115BE	115BE	SIDDHAM
115BF	115C0	SIDDHAM
115C1	115D7	SIDDHAM
115D8	115DB	SIDDHAM
115DC	115DD	SIDDHAM
11600	1162F	MODI
11630	11632	MODI
11633	1163A	MODI
1163B	1163C	MODI
1163D	1163D	MODI
1163E	1163E	MODI
1163F	11640	MODI
11641	11643	MODI
11644	11644	MODI
11650	11659	MODI
11660	1166C	MONGOLIAN
11680	116AA	TAKRI
116AB	116AB	TAKRI
116AC	116AC	TAKRI
116AD	116AD	TAKRI
116AE	116AF	TAKRI
116B0	116B5	TAKRI
116B6	116B6	TAKRI
116B7	116B7	TAKRI
116B8	116B8	TAKRI
116B9	116B9	TAKRI
116C0	116C9	TAKRI
11700	1171A	AHOM
1171D	1171F	AHOM
11720	11721	AHOM
11722	11725	AHOM
11726	11726	AHOM
11727	1172B	AHOM
11730	11739	AHOM
1173A	1173B	AHOM
1173C	1173E	AHOM
1173F	1173F	AHOM
11740	11746	AHOM
11800	1182B	DOGRA
1182C	1182E	DOGRA
1182F	11837	DOGRA
11838	11838	DOGRA
11839	1183A	DOGRA
1183B	1183B	DOGRA
118A0	118DF	WARANG_CITI
118E0	118E9	WARANG_CITI
118EA	118F2	WARANG_CITI
118FF	118FF	WARANG_CITI
11900	11906	DIVES_AKURU
11909	11909	DIVES_AKURU
1190C	11913	DIVES_AKURU
11915	11916	DIVES_AKURU
11918	1192F	DIVES_AKURU
11930	11935	DIVES_AKURU
11937	11938	DIVES_AKURU
1193B	1193C	DIVES_AKURU
1193D	1193D	DIVES_AKURU
1193E	1193E	DIVES_AKURU
1193F	1193F	DIVES_AKURU
11940	11940	DIVES_AKURU
11941	11941	DIVES_AKURU
11942	11942	DIVES_AKURU
11943	11943	DIVES_AKURU
11944	11946	DIVES_AKURU
11950	11959	DIVES_AKURU
119A0	119A7	NANDINAGARI
119AA	119D0	NANDINAGARI
119D1	119D3	NANDINAGARI
119D4	119D7	NANDINAGARI
119DA	119DB	NANDINAGARI
119DC	119DF	NANDINAGARI
119E0	119E0	NANDINAGARI
119E1	119E1	NANDINAGARI
119E2	119E2	NANDINAGARI
119E3	119E3	NANDINAGARI
119E4	119E4	NANDINAGARI
11A00	11A00	ZANABAZAR_SQUARE
11A01	11A0A	ZANABAZAR_SQUARE
11A0B	11A32	ZANABAZAR_SQUARE
11A33	11A38	ZANABAZAR_SQUARE
11A39	11A39	ZANABAZAR_SQUARE
11A3A	11A3A	ZANABAZAR_SQUARE
11A3B	11A3E	ZANABAZAR_SQUARE
11A3F	11A46	ZANABAZAR_SQUARE
11A47	11A47	ZANABAZAR_SQUARE
11A50	11A50	SOYOMBO
11A51	11A56	SOYOMBO
11A57	11A58	SOYOMBO
11A59	11A5B	SOYOMBO
11A5C	11A89	SOYOMBO
11A8A	11A96	SOYOMBO
11A97	11A97	SOYOMBO
11A98	11A99	SOYOMBO
11A9A	11A9C	SOYOMBO
11A9D	11A9D	SOYOMBO
11A9E	11AA2	SOYOMBO
11AB0	11ABF	CANADIAN_ABORIGINAL
11AC0	11AF8	PAU_CIN_HAU
11B00	11B09	DEVANAGARI
11C00	11C08	BHAIKSUKI
11C0A	11C2E	BHAIKSUKI
11C2F	11C2F	BHAIKSUKI
11C30	11C36	BHAIKSUKI
11C38	11C3D	BHAIKSUKI
11C3E	11C3E	BHAIKSUKI
11C3F	11C3F	BHAIKSUKI
11C40	11C40	BHAIKSUKI
11C41	11C45	BHAIKSUKI
11C50	11C59	BHAIKSUKI
11C5A	11C6C	BHAIKSUKI
11C70	11C71	MARCHEN
11C72	11C8F	MARCHEN
11C92	11CA7	MARCHEN
11CA9	11CA9	MARCHEN
11CAA	11CB0	MARCHEN
11CB1	11CB1	MARCHEN
11CB2	11CB3	MARCHEN
11CB4	11CB4	MARCHEN
11CB5	11CB6	MARCHEN
11D00	11D06	MASARAM_GONDI
11D08	11D09	MASARAM_GONDI
11D0B	11D30	MASARAM_GONDI
11D31	11D36	MASARAM_GONDI
11D3A	11D3A	MASARAM_GONDI
11D3C	11D3D	MASARAM_GONDI
11D3F	11D45	MASARAM_GONDI
11D46	11D46	MASARAM_GONDI
11D47	11D47	MASARAM_GONDI
11D50	11D59	MASARAM_GONDI
11D60	11D65	GUNJALA_GONDI
11D67	11D68	GUNJALA_GONDI
11D6A	11D89	GUNJALA_GONDI
11D8A	11D8E	GUNJALA_GONDI
11D90	11D91	GUNJALA_GONDI
11D93	11D94	GUNJALA_GONDI
11D95	11D95	GUNJALA_GONDI
11D96	11D96	GUNJALA_GONDI
11D97	11D97	GUNJALA_GONDI
11D98	11D98	GUNJALA_GONDI
11DA0	11DA9	GUNJALA_GONDI
11EE0	11EF2	MAKASAR
11EF3	11EF4	MAKASAR
11EF5	11EF6	MAKASAR
11EF7	11EF8	MAKASAR
11F00	11F01	KAWI
11F02	11F02	KAWI
11F03	11F03	KAWI
11F04	11F10	KAWI
11F12	11F33	KAWI
11F34	11F35	KAWI
11F36	11F3A	KAWI
11F3E	11F3F	KAWI
11F40	11F40	KAWI
11F41	11F41	KAWI
11F42	11F42	KAWI
11F43	11F4F	KAWI
11F50	11F59	KAWI
11FB0	11FB0	LISU
11FC0	11FD4	TAMIL
11FD5	11FDC	TAMIL
11FDD	11FE0	TAMIL
11FE1	11FF1	TAMIL
11FFF	11FFF	TAMIL
12000	12399	CUNEIFORM
12400	1246E	CUNEIFORM
12470	12474	CUNEIFORM
12480	12543	CUNEIFORM
12F90	12FF0	CYPRO_MINOAN
12FF1	12FF2	CYPRO_MINOAN
13000	1342F	EGYPTIAN_HIEROGLYPHS
13430	1343F	EGYPTIAN_HIEROGLYPHS
13440	13440	EGYPTIAN_HIEROGLYPHS
13441	13446	EGYPTIAN_HIEROGLYPHS
13447	13455	EGYPTIAN_HIEROGLYPHS
14400	14646	ANATOLIAN_HIEROGLYPHS
16800	16A38	BAMUM
16A40	16A5E	MRO
16A60	16A69	MRO
16A6E	16A6F	MRO
16A70	16ABE	TANGSA
16AC0	16AC9	TANGSA
16AD0	16AED	BASSA_VAH
16AF0	16AF4	BASSA_VAH
16AF5	16AF5	BASSA_VAH
16B00	16B2F	PAHAWH_HMONG
16B30	16B36	PAHAWH_HMONG
16B37	16B3B	PAHAWH_HMONG
16B3C	16B3F	PAHAWH_HMONG
16B40	16B43	PAHAWH_HMONG
16B44	16B44	PAHAWH_HMONG
16B45	16B45	PAHAWH_HMONG
16B50	16B59	PAHAWH_HMONG
16B5B	16B61	PAHAWH_HMONG
16B63	16B77	PAHAWH_HMONG
16B7D	16B8F	PAHAWH_HMONG
16E40	16E7F	MEDEFAIDRIN
16E80	16E96	MEDEFAIDRIN
16E97	16E9A	MEDEFAIDRIN
16F00	16F4A	MIAO
16F4F	16F4F	MIAO
16F50	16F50	MIAO
16F51	16F87	MIAO
16F8F	16F92	MIAO
16F93	16F9F	MIAO
16FE0	16FE0	TANGUT
16FE1	16FE1	NUSHU
16FE2	16FE2	HAN
16FE3	16FE3	HAN
